Date,Time,Prec
6/7/2016,19:00,0
6/8/2016,1:00,0
6/8/2016,7:00,0
6/8/2016,13:00,0.03
6/8/2016,19:00,0
6/9/2016,1:00,0
6/9/2016,7:00,0
6/9/2016,13:00,0
6/9/2016,19:00,0
6/10/2016,1:00,0
6/10/2016,7:00,0
6/10/2016,13:00,0
6/10/2016,19:00,0
6/11/2016,1:00,0
6/11/2016,7:00,0
6/11/2016,13:00,0
6/11/2016,19:00,0
6/12/2016,1:00,0
6/12/2016,7:00,0
6/12/2016,13:00,0
6/12/2016,19:00,0
6/13/2016,1:00,0
6/13/2016,7:00,0
6/13/2016,13:00,0
6/13/2016,19:00,0
6/14/2016,1:00,0
6/14/2016,7:00,0
6/14/2016,13:00,0
6/14/2016,19:00,0
6/15/2016,1:00,0
6/15/2016,7:00,0
6/15/2016,13:00,0
6/15/2016,19:00,0
6/16/2016,1:00,0.08
6/16/2016,7:00,0.13
6/16/2016,13:00,6.24
6/16/2016,19:00,0.14
6/17/2016,1:00,0.78
6/17/2016,7:00,0.33
6/17/2016,13:00,0.41
6/17/2016,19:00,0
6/18/2016,1:00,0
6/18/2016,7:00,0
6/18/2016,13:00,0
6/18/2016,19:00,0
6/19/2016,1:00,0
6/19/2016,7:00,0
6/19/2016,13:00,0
6/19/2016,19:00,0
6/20/2016,1:00,0
6/20/2016,7:00,0
6/20/2016,13:00,0
6/20/2016,19:00,0
6/21/2016,1:00,0
6/21/2016,7:00,0
6/21/2016,13:00,0
6/21/2016,19:00,1.24
6/22/2016,1:00,0.6
6/22/2016,7:00,0
6/22/2016,13:00,0
6/22/2016,19:00,0
6/23/2016,1:00,0
6/23/2016,7:00,0
6/23/2016,13:00,14.19
6/23/2016,19:00,0
6/24/2016,1:00,0.04
6/24/2016,7:00,0
6/24/2016,13:00,0.03
6/24/2016,19:00,1.23
6/25/2016,1:00,0.17
6/25/2016,7:00,0
6/25/2016,13:00,0
6/25/2016,19:00,0
6/26/2016,1:00,0
6/26/2016,7:00,0
6/26/2016,13:00,0
6/26/2016,19:00,0
6/27/2016,1:00,0
6/27/2016,7:00,0
6/27/2016,13:00,0
6/27/2016,19:00,0
6/28/2016,1:00,0.07
6/28/2016,7:00,0
6/28/2016,13:00,0.35
6/28/2016,19:00,0
6/29/2016,1:00,0.98
6/29/2016,7:00,0
6/29/2016,13:00,0
6/29/2016,19:00,0
6/30/2016,1:00,0
6/30/2016,7:00,0
6/30/2016,13:00,0
6/30/2016,19:00,0
7/1/2016,1:00,0
7/1/2016,7:00,0
7/1/2016,13:00,0
7/1/2016,19:00,0.26
7/2/2016,1:00,0
7/2/2016,7:00,0
7/2/2016,13:00,0
7/2/2016,19:00,0
7/3/2016,1:00,0
7/3/2016,7:00,0.01
7/3/2016,13:00,0.69
7/3/2016,19:00,0.27
7/4/2016,1:00,0
7/4/2016,7:00,0.01
7/4/2016,13:00,0
7/4/2016,19:00,0.45
7/5/2016,1:00,0.06
7/5/2016,7:00,9.72
7/5/2016,13:00,0.1
7/5/2016,19:00,0
7/6/2016,1:00,0
7/6/2016,7:00,0
7/6/2016,13:00,0
7/6/2016,19:00,0
7/7/2016,1:00,0
7/7/2016,7:00,0
7/7/2016,13:00,0
7/7/2016,19:00,0
7/8/2016,1:00,0
7/8/2016,7:00,0
7/8/2016,13:00,0
7/8/2016,19:00,0
7/9/2016,1:00,0
7/9/2016,7:00,0
7/9/2016,13:00,0
7/9/2016,19:00,0
7/10/2016,1:00,0
7/10/2016,7:00,0
7/10/2016,13:00,0
7/10/2016,19:00,0
7/11/2016,1:00,0
7/11/2016,7:00,0
7/11/2016,13:00,0
7/11/2016,19:00,0
7/12/2016,1:00,0
7/12/2016,7:00,0
7/12/2016,13:00,0
7/12/2016,19:00,0
7/13/2016,1:00,0
7/13/2016,7:00,0
7/13/2016,13:00,0
7/13/2016,19:00,1.67
7/14/2016,1:00,0
7/14/2016,7:00,0
7/14/2016,13:00,0
7/14/2016,19:00,0
7/15/2016,1:00,0
7/15/2016,7:00,0.01
7/15/2016,13:00,0
7/15/2016,19:00,0
7/16/2016,1:00,0
7/16/2016,7:00,0
7/16/2016,13:00,0
7/16/2016,19:00,0
7/17/2016,1:00,0
7/17/2016,7:00,0
7/17/2016,13:00,0
7/17/2016,19:00,0
7/18/2016,1:00,0
7/18/2016,7:00,0
7/18/2016,13:00,0
7/18/2016,19:00,0
7/19/2016,1:00,0
7/19/2016,7:00,0
7/19/2016,13:00,0
7/19/2016,19:00,0
7/20/2016,1:00,0
7/20/2016,7:00,0
7/20/2016,13:00,0
7/20/2016,19:00,0
7/21/2016,1:00,0
7/21/2016,7:00,0
7/21/2016,13:00,0
7/21/2016,19:00,0
7/22/2016,1:00,0
7/22/2016,7:00,0
7/22/2016,13:00,0
7/22/2016,19:00,0
7/23/2016,1:00,0
7/23/2016,7:00,0
7/23/2016,13:00,0
7/23/2016,19:00,0
7/24/2016,1:00,0
7/24/2016,7:00,0
7/24/2016,13:00,0
7/24/2016,19:00,0
7/25/2016,1:00,0
7/25/2016,7:00,0
7/25/2016,13:00,0
7/25/2016,19:00,0.26
7/26/2016,1:00,0
7/26/2016,7:00,0
7/26/2016,13:00,0
7/26/2016,19:00,0
7/27/2016,1:00,0
7/27/2016,7:00,0.05
7/27/2016,13:00,0
7/27/2016,19:00,0
7/28/2016,1:00,0
7/28/2016,7:00,0
7/28/2016,13:00,0
7/28/2016,19:00,0.07
7/29/2016,1:00,1.31
7/29/2016,7:00,0.78
7/29/2016,13:00,0.04
7/29/2016,19:00,0
7/30/2016,1:00,0
7/30/2016,7:00,0
7/30/2016,13:00,0
7/30/2016,19:00,0.96
7/31/2016,1:00,0.34
7/31/2016,7:00,0
7/31/2016,13:00,0
7/31/2016,19:00,0
8/1/2016,1:00,0
8/1/2016,7:00,0
8/1/2016,13:00,0
8/1/2016,19:00,0
8/2/2016,1:00,0
8/2/2016,7:00,0.01
8/2/2016,13:00,0.1
8/2/2016,19:00,0
8/3/2016,1:00,0
8/3/2016,7:00,0
8/3/2016,13:00,0
8/3/2016,19:00,0
8/4/2016,1:00,0
8/4/2016,7:00,0
8/4/2016,13:00,0
8/4/2016,19:00,0
8/5/2016,1:00,0
8/5/2016,7:00,0
8/5/2016,13:00,0
8/5/2016,19:00,0
8/6/2016,1:00,0.08
8/6/2016,7:00,0.04
8/6/2016,13:00,0
8/6/2016,19:00,0
8/7/2016,1:00,0
8/7/2016,7:00,0
8/7/2016,13:00,0
8/7/2016,19:00,0
8/8/2016,1:00,0
8/8/2016,7:00,0
8/8/2016,13:00,0
8/8/2016,19:00,0
8/9/2016,1:00,0
8/9/2016,7:00,0
8/9/2016,13:00,0
8/9/2016,19:00,0
8/10/2016,1:00,0
8/10/2016,7:00,0
8/10/2016,13:00,0
8/10/2016,19:00,0
8/11/2016,1:00,0
8/11/2016,7:00,0
8/11/2016,13:00,0
8/11/2016,19:00,0
8/12/2016,1:00,0
8/12/2016,7:00,0
8/12/2016,13:00,0
8/12/2016,19:00,0
8/13/2016,1:00,0
8/13/2016,7:00,0
8/13/2016,13:00,0
8/13/2016,19:00,0
8/14/2016,1:00,0
8/14/2016,7:00,0.13
8/14/2016,13:00,0
8/14/2016,19:00,0
8/15/2016,1:00,0
8/15/2016,7:00,0
8/15/2016,13:00,0
8/15/2016,19:00,0
8/16/2016,1:00,0.33
8/16/2016,7:00,0.84
8/16/2016,13:00,0
8/16/2016,19:00,0
8/17/2016,1:00,0
8/17/2016,7:00,0
8/17/2016,13:00,0
8/17/2016,19:00,0
8/18/2016,1:00,0.02
8/18/2016,7:00,1.33
8/18/2016,13:00,0
8/18/2016,19:00,0
8/19/2016,1:00,0
8/19/2016,7:00,0
8/19/2016,13:00,0
8/19/2016,19:00,0
8/20/2016,1:00,0
8/20/2016,7:00,0
8/20/2016,13:00,0
8/20/2016,19:00,0
8/21/2016,1:00,0
8/21/2016,7:00,0
8/21/2016,13:00,0.24
8/21/2016,19:00,2.52
8/22/2016,1:00,0
8/22/2016,7:00,0
8/22/2016,13:00,0
8/22/2016,19:00,0
8/23/2016,1:00,0
8/23/2016,7:00,0
8/23/2016,13:00,0
8/23/2016,19:00,0
8/24/2016,1:00,0
8/24/2016,7:00,0
8/24/2016,13:00,0
8/24/2016,19:00,0
8/25/2016,1:00,0
8/25/2016,7:00,0
8/25/2016,13:00,0
8/25/2016,19:00,0
8/26/2016,1:00,0
8/26/2016,7:00,0
8/26/2016,13:00,0
8/26/2016,19:00,0
8/27/2016,1:00,0
8/27/2016,7:00,0
8/27/2016,13:00,0
8/27/2016,19:00,0
8/28/2016,1:00,0
8/28/2016,7:00,0
8/28/2016,13:00,0
8/28/2016,19:00,0
8/29/2016,1:00,0
8/29/2016,7:00,0
8/29/2016,13:00,0
8/29/2016,19:00,0
8/30/2016,1:00,0
8/30/2016,7:00,0
8/30/2016,13:00,0
8/30/2016,19:00,0
8/31/2016,1:00,0
8/31/2016,7:00,0
8/31/2016,13:00,0
8/31/2016,19:00,0
9/1/2016,1:00,0
9/1/2016,7:00,0.02
9/1/2016,13:00,0.08
9/1/2016,19:00,0.03
9/2/2016,1:00,0.02
9/2/2016,7:00,0
9/2/2016,13:00,0
9/2/2016,19:00,0
9/3/2016,1:00,0
9/3/2016,7:00,0
9/3/2016,13:00,0
9/3/2016,19:00,0
9/4/2016,1:00,0
9/4/2016,7:00,0
9/4/2016,13:00,0
9/4/2016,19:00,0
9/5/2016,1:00,0
9/5/2016,7:00,0
9/5/2016,13:00,0
9/5/2016,19:00,0
9/6/2016,1:00,0
9/6/2016,7:00,0
9/6/2016,13:00,0
9/6/2016,19:00,0
9/7/2016,1:00,0
9/7/2016,7:00,0
9/7/2016,13:00,0
9/7/2016,19:00,0.04
9/8/2016,1:00,0
9/8/2016,7:00,0
9/8/2016,13:00,0
9/8/2016,19:00,0
9/9/2016,1:00,0
9/9/2016,7:00,0
9/9/2016,13:00,0
9/9/2016,19:00,0
9/10/2016,1:00,0
9/10/2016,7:00,0
9/10/2016,13:00,0
9/10/2016,19:00,0
9/11/2016,1:00,0
9/11/2016,7:00,0
9/11/2016,13:00,0
9/11/2016,19:00,0
9/12/2016,1:00,0
9/12/2016,7:00,0
9/12/2016,13:00,0
9/12/2016,19:00,0
9/13/2016,1:00,0
9/13/2016,7:00,0
9/13/2016,13:00,0
9/13/2016,19:00,0
9/14/2016,1:00,0
9/14/2016,7:00,0
9/14/2016,13:00,0
9/14/2016,19:00,0
9/15/2016,1:00,0
9/15/2016,7:00,0
9/15/2016,13:00,0
9/15/2016,19:00,0
9/16/2016,1:00,0
9/16/2016,7:00,0
9/16/2016,13:00,0
9/16/2016,19:00,0
9/17/2016,1:00,0
9/17/2016,7:00,0
9/17/2016,13:00,0.01
9/17/2016,19:00,0
9/18/2016,1:00,0
9/18/2016,7:00,0
9/18/2016,13:00,0
9/18/2016,19:00,0
9/19/2016,1:00,0
9/19/2016,7:00,0.4
9/19/2016,13:00,2.74
9/19/2016,19:00,0.75
9/20/2016,1:00,0
9/20/2016,7:00,0
9/20/2016,13:00,0
9/20/2016,19:00,0
9/21/2016,1:00,0
9/21/2016,7:00,0
9/21/2016,13:00,0
9/21/2016,19:00,0
9/22/2016,1:00,0
9/22/2016,7:00,0
9/22/2016,13:00,0
9/22/2016,19:00,0
9/23/2016,1:00,0
9/23/2016,7:00,0
9/23/2016,13:00,0
9/23/2016,19:00,0
9/24/2016,1:00,0
9/24/2016,7:00,0
9/24/2016,13:00,0
9/24/2016,19:00,0
9/25/2016,1:00,0
9/25/2016,7:00,0
9/25/2016,13:00,0
9/25/2016,19:00,0
9/26/2016,1:00,0
9/26/2016,7:00,0
9/26/2016,13:00,0.05
9/26/2016,19:00,0.06
9/27/2016,1:00,0.01
9/27/2016,7:00,0.13
9/27/2016,13:00,0
9/27/2016,19:00,0
9/28/2016,1:00,0
9/28/2016,7:00,0
9/28/2016,13:00,0.1
9/28/2016,19:00,0.42
9/29/2016,1:00,3.36
9/29/2016,7:00,4.97
9/29/2016,13:00,0.36
9/29/2016,19:00,0.28
9/30/2016,1:00,0.34
9/30/2016,7:00,0.37
9/30/2016,13:00,0.19
9/30/2016,19:00,0.15
10/1/2016,1:00,0.08
10/1/2016,7:00,0.21
10/1/2016,13:00,0.82
10/1/2016,19:00,0.3
10/2/2016,1:00,0.28
10/2/2016,7:00,0.03
10/2/2016,13:00,0.02
10/2/2016,19:00,0.27
10/3/2016,1:00,0
10/3/2016,7:00,0.03
10/3/2016,13:00,0.02
10/3/2016,19:00,0
10/4/2016,1:00,0
10/4/2016,7:00,0
10/4/2016,13:00,0
10/4/2016,19:00,0.08
10/5/2016,1:00,0.01
10/5/2016,7:00,0
10/5/2016,13:00,0.06
10/5/2016,19:00,0
10/6/2016,1:00,0
10/6/2016,7:00,0
10/6/2016,13:00,0.17
10/6/2016,19:00,0
10/7/2016,1:00,0
10/7/2016,7:00,0
10/7/2016,13:00,0
10/7/2016,19:00,0
10/8/2016,1:00,0
10/8/2016,7:00,0
10/8/2016,13:00,0.66
10/8/2016,19:00,2.2
10/9/2016,1:00,0.1
10/9/2016,7:00,0.11
10/9/2016,13:00,0
10/9/2016,19:00,0
10/10/2016,1:00,0
10/10/2016,7:00,0
10/10/2016,13:00,0
10/10/2016,19:00,0
10/11/2016,1:00,0
10/11/2016,7:00,0
10/11/2016,13:00,0
10/11/2016,19:00,0
10/12/2016,1:00,0
10/12/2016,7:00,0
10/12/2016,13:00,0
10/12/2016,19:00,0
10/13/2016,1:00,0
10/13/2016,7:00,0
10/13/2016,13:00,0
10/13/2016,19:00,0
10/14/2016,1:00,0
10/14/2016,7:00,0
10/14/2016,13:00,0
10/14/2016,19:00,0
10/15/2016,1:00,0
10/15/2016,7:00,0
10/15/2016,13:00,0
10/15/2016,19:00,0
10/16/2016,1:00,0
10/16/2016,7:00,0
10/16/2016,13:00,0
10/16/2016,19:00,0
10/17/2016,1:00,0
10/17/2016,7:00,0
10/17/2016,13:00,0
10/17/2016,19:00,0
10/18/2016,1:00,0
10/18/2016,7:00,0
10/18/2016,13:00,0
10/18/2016,19:00,0
10/19/2016,1:00,0
10/19/2016,7:00,0
10/19/2016,13:00,0
10/19/2016,19:00,0
10/20/2016,1:00,0.01
10/20/2016,7:00,0
10/20/2016,13:00,0
10/20/2016,19:00,0
10/21/2016,1:00,0
10/21/2016,7:00,0
10/21/2016,13:00,0
10/21/2016,19:00,1.04
10/22/2016,1:00,0.41
10/22/2016,7:00,0.01
10/22/2016,13:00,0
10/22/2016,19:00,0
10/23/2016,1:00,0
10/23/2016,7:00,0
10/23/2016,13:00,0
10/23/2016,19:00,0
10/24/2016,1:00,0
10/24/2016,7:00,0
10/24/2016,13:00,0
10/24/2016,19:00,0.11
10/25/2016,1:00,0
10/25/2016,7:00,0
10/25/2016,13:00,0
10/25/2016,19:00,0
10/26/2016,1:00,0
10/26/2016,7:00,0
10/26/2016,13:00,0
10/26/2016,19:00,0
10/27/2016,1:00,0
10/27/2016,7:00,0
10/27/2016,13:00,0
10/27/2016,19:00,0.07
10/28/2016,1:00,0.03
10/28/2016,7:00,0
10/28/2016,13:00,0
10/28/2016,19:00,0
10/29/2016,1:00,0
10/29/2016,7:00,0
10/29/2016,13:00,0
10/29/2016,19:00,0
10/30/2016,1:00,0
10/30/2016,7:00,0
10/30/2016,13:00,0
10/30/2016,19:00,0
10/31/2016,1:00,1.3
10/31/2016,7:00,0.01
10/31/2016,13:00,0
10/31/2016,19:00,0
11/1/2016,1:00,0
11/1/2016,7:00,0
11/1/2016,13:00,0
11/1/2016,19:00,0
11/2/2016,1:00,0
11/2/2016,7:00,0
11/2/2016,13:00,0.21
11/2/2016,19:00,0
11/3/2016,1:00,0
11/3/2016,7:00,0
11/3/2016,13:00,0
11/3/2016,19:00,0.25
11/4/2016,1:00,0.08
11/4/2016,7:00,0
11/4/2016,13:00,0
11/4/2016,19:00,0
11/5/2016,1:00,0
11/5/2016,7:00,0
11/5/2016,13:00,0
11/5/2016,19:00,0
11/6/2016,1:00,0
11/6/2016,7:00,0
11/6/2016,13:00,0
11/6/2016,19:00,0
11/7/2016,1:00,0
11/7/2016,7:00,0
11/7/2016,13:00,0
11/7/2016,19:00,0
11/8/2016,1:00,0
11/8/2016,7:00,0
11/8/2016,13:00,0
11/8/2016,19:00,0
11/9/2016,1:00,0
11/9/2016,7:00,0
11/9/2016,13:00,0.68
11/9/2016,19:00,1.41
11/10/2016,1:00,0.02
11/10/2016,7:00,0
11/10/2016,13:00,0
11/10/2016,19:00,0
11/11/2016,1:00,0
11/11/2016,7:00,0
11/11/2016,13:00,0
11/11/2016,19:00,0
11/12/2016,1:00,0
11/12/2016,7:00,0
11/12/2016,13:00,0
11/12/2016,19:00,0
11/13/2016,1:00,0
11/13/2016,7:00,0
11/13/2016,13:00,0
11/13/2016,19:00,0
11/14/2016,1:00,0
11/14/2016,7:00,0
11/14/2016,13:00,0
11/14/2016,19:00,0
11/15/2016,1:00,0
11/15/2016,7:00,0
11/15/2016,13:00,0
11/15/2016,19:00,0
11/16/2016,1:00,0
11/16/2016,7:00,0
11/16/2016,13:00,0
11/16/2016,19:00,0
11/17/2016,1:00,0.01
11/17/2016,7:00,0
11/17/2016,13:00,0
11/17/2016,19:00,0
11/18/2016,1:00,0
11/18/2016,7:00,0
11/18/2016,13:00,0
11/18/2016,19:00,0
11/19/2016,1:00,0
11/19/2016,7:00,0
11/19/2016,13:00,0
11/19/2016,19:00,0
11/20/2016,1:00,0
11/20/2016,7:00,0
11/20/2016,13:00,0
11/20/2016,19:00,0
11/21/2016,1:00,0
11/21/2016,7:00,0
11/21/2016,13:00,0
11/21/2016,19:00,0
11/22/2016,1:00,0
11/22/2016,7:00,0
11/22/2016,13:00,0
11/22/2016,19:00,0
11/23/2016,1:00,0
11/23/2016,7:00,0
11/23/2016,13:00,0
11/23/2016,19:00,0
11/24/2016,1:00,0
11/24/2016,7:00,0
11/24/2016,13:00,0.31
11/24/2016,19:00,0
11/25/2016,1:00,0
11/25/2016,7:00,0
11/25/2016,13:00,0.12
11/25/2016,19:00,0
11/26/2016,1:00,0.05
11/26/2016,7:00,0.01
11/26/2016,13:00,0
11/26/2016,19:00,0
11/27/2016,1:00,0
11/27/2016,7:00,0
11/27/2016,13:00,0
11/27/2016,19:00,0
11/28/2016,1:00,0
11/28/2016,7:00,0
11/28/2016,13:00,0
11/28/2016,19:00,0
11/29/2016,1:00,0
11/29/2016,7:00,0
11/29/2016,13:00,0.52
11/29/2016,19:00,4.65
11/30/2016,1:00,0
11/30/2016,7:00,0
11/30/2016,13:00,0.86
11/30/2016,19:00,0.1
12/1/2016,1:00,0.03
12/1/2016,7:00,0.37
12/1/2016,13:00,0
12/1/2016,19:00,0
12/2/2016,1:00,0
12/2/2016,7:00,0
12/2/2016,13:00,0
12/2/2016,19:00,0
12/3/2016,1:00,0
12/3/2016,7:00,0
12/3/2016,13:00,0
12/3/2016,19:00,0
12/4/2016,1:00,0
12/4/2016,7:00,0
12/4/2016,13:00,0
12/4/2016,19:00,0
12/5/2016,1:00,0
12/5/2016,7:00,2.03
12/5/2016,13:00,0
12/5/2016,19:00,0
12/6/2016,1:00,0
12/6/2016,7:00,0
12/6/2016,13:00,0.12
12/6/2016,19:00,3.58
12/7/2016,1:00,0.7
12/7/2016,7:00,0.04
12/7/2016,13:00,0
12/7/2016,19:00,0
12/8/2016,1:00,0
12/8/2016,7:00,0
12/8/2016,13:00,0
12/8/2016,19:00,0
12/9/2016,1:00,0
12/9/2016,7:00,0
12/9/2016,13:00,0
12/9/2016,19:00,0
12/10/2016,1:00,0
12/10/2016,7:00,0
12/10/2016,13:00,0
12/10/2016,19:00,0
12/11/2016,1:00,0
12/11/2016,7:00,0
12/11/2016,13:00,0
12/11/2016,19:00,0
12/12/2016,1:00,0
12/12/2016,7:00,0.04
12/12/2016,13:00,0.84
12/12/2016,19:00,0
12/13/2016,1:00,0
12/13/2016,7:00,0
12/13/2016,13:00,0
12/13/2016,19:00,0
12/14/2016,1:00,0
12/14/2016,7:00,0.01
12/14/2016,13:00,0
12/14/2016,19:00,0
12/15/2016,1:00,0
12/15/2016,7:00,0
12/15/2016,13:00,0
12/15/2016,19:00,0
12/16/2016,1:00,0
12/16/2016,7:00,0
12/16/2016,13:00,0
12/16/2016,19:00,0
12/17/2016,1:00,0
12/17/2016,7:00,0
12/17/2016,13:00,3.24
12/17/2016,19:00,1.85
12/18/2016,1:00,0.05
12/18/2016,7:00,0.01
12/18/2016,13:00,0.01
12/18/2016,19:00,0.51
12/19/2016,1:00,0
12/19/2016,7:00,0
12/19/2016,13:00,0
12/19/2016,19:00,0
12/20/2016,1:00,0
12/20/2016,7:00,0
12/20/2016,13:00,0
12/20/2016,19:00,0
12/21/2016,1:00,0
12/21/2016,7:00,0
12/21/2016,13:00,0
12/21/2016,19:00,0
12/22/2016,1:00,0
12/22/2016,7:00,0
12/22/2016,13:00,0
12/22/2016,19:00,0
12/23/2016,1:00,0
12/23/2016,7:00,0
12/23/2016,13:00,0
12/23/2016,19:00,0
12/24/2016,1:00,0
12/24/2016,7:00,0
12/24/2016,13:00,1.61
12/24/2016,19:00,0
12/25/2016,1:00,0
12/25/2016,7:00,0
12/25/2016,13:00,0
12/25/2016,19:00,0
12/26/2016,1:00,0.04
12/26/2016,7:00,0.01
12/26/2016,13:00,0.01
12/26/2016,19:00,0.01
12/27/2016,1:00,0
12/27/2016,7:00,0.04
12/27/2016,13:00,0.02
12/27/2016,19:00,0
12/28/2016,1:00,0
12/28/2016,7:00,0
12/28/2016,13:00,0
12/28/2016,19:00,0
12/29/2016,1:00,0
12/29/2016,7:00,0
12/29/2016,13:00,0.99
12/29/2016,19:00,0.13
12/30/2016,1:00,0
12/30/2016,7:00,0
12/30/2016,13:00,0
12/30/2016,19:00,0.07
12/31/2016,1:00,0
12/31/2016,7:00,0
12/31/2016,13:00,0
12/31/2016,19:00,0
1/1/2017,1:00,0.07
1/1/2017,7:00,0
1/1/2017,13:00,0
1/1/2017,19:00,0
1/2/2017,1:00,0
1/2/2017,7:00,1.06
1/2/2017,13:00,0.35
1/2/2017,19:00,0.2
1/3/2017,1:00,0.15
1/3/2017,7:00,0.05
1/3/2017,13:00,1.87
1/3/2017,19:00,0.12
1/4/2017,1:00,0.03
1/4/2017,7:00,0
1/4/2017,13:00,0
1/4/2017,19:00,0
1/5/2017,1:00,0
1/5/2017,7:00,0
1/5/2017,13:00,0
1/5/2017,19:00,0.04
1/6/2017,1:00,0.01
1/6/2017,7:00,0.12
1/6/2017,13:00,0
1/6/2017,19:00,0
1/7/2017,1:00,0
1/7/2017,7:00,0
1/7/2017,13:00,0.39
1/7/2017,19:00,0.5
1/8/2017,1:00,0
1/8/2017,7:00,0
1/8/2017,13:00,0
1/8/2017,19:00,0
1/9/2017,1:00,0
1/9/2017,7:00,0
1/9/2017,13:00,0
1/9/2017,19:00,0
1/10/2017,1:00,0
1/10/2017,7:00,0
1/10/2017,13:00,0
1/10/2017,19:00,0
1/11/2017,1:00,0
1/11/2017,7:00,0.76
1/11/2017,13:00,0
1/11/2017,19:00,0
1/12/2017,1:00,0.14
1/12/2017,7:00,0.05
1/12/2017,13:00,0.84
1/12/2017,19:00,0
1/13/2017,1:00,0
1/13/2017,7:00,0
1/13/2017,13:00,0
1/13/2017,19:00,0
1/14/2017,1:00,0
1/14/2017,7:00,0
1/14/2017,13:00,0.86
1/14/2017,19:00,0.23
1/15/2017,1:00,0.58
1/15/2017,7:00,0
1/15/2017,13:00,0
1/15/2017,19:00,0
1/16/2017,1:00,0
1/16/2017,7:00,0.01
1/16/2017,13:00,0
1/16/2017,19:00,0
1/17/2017,1:00,0.1
1/17/2017,7:00,0.43
1/17/2017,13:00,0.01
1/17/2017,19:00,0.44
1/18/2017,1:00,0.03
1/18/2017,7:00,0
1/18/2017,13:00,0.01
1/18/2017,19:00,0
1/19/2017,1:00,0
1/19/2017,7:00,0.02
1/19/2017,13:00,0
1/19/2017,19:00,0
1/20/2017,1:00,0
1/20/2017,7:00,0
1/20/2017,13:00,0.05
1/20/2017,19:00,0.04
1/21/2017,1:00,0.01
1/21/2017,7:00,0.01
1/21/2017,13:00,0.01
1/21/2017,19:00,0
1/22/2017,1:00,0.03
1/22/2017,7:00,0.55
1/22/2017,13:00,0.03
1/22/2017,19:00,0.01
1/23/2017,1:00,0.4
1/23/2017,7:00,0.2
1/23/2017,13:00,1.02
1/23/2017,19:00,0.81
1/24/2017,1:00,0.26
1/24/2017,7:00,1.2
1/24/2017,13:00,0.01
1/24/2017,19:00,0
1/25/2017,1:00,0
1/25/2017,7:00,0
1/25/2017,13:00,0
1/25/2017,19:00,0
1/26/2017,1:00,0
1/26/2017,7:00,0
1/26/2017,13:00,0.1
1/26/2017,19:00,0
1/27/2017,1:00,0
1/27/2017,7:00,0
1/27/2017,13:00,0
1/27/2017,19:00,0.01
1/28/2017,1:00,0
1/28/2017,7:00,0
1/28/2017,13:00,0
1/28/2017,19:00,0
1/29/2017,1:00,0
1/29/2017,7:00,0
1/29/2017,13:00,0
1/29/2017,19:00,0
1/30/2017,1:00,0.01
1/30/2017,7:00,0.45
1/30/2017,13:00,0
1/30/2017,19:00,0.14
1/31/2017,1:00,0
1/31/2017,7:00,0
1/31/2017,13:00,0.01
1/31/2017,19:00,0.15
2/1/2017,1:00,0
2/1/2017,7:00,0
2/1/2017,13:00,0
2/1/2017,19:00,0.09
2/2/2017,1:00,0.13
2/2/2017,7:00,0.04
2/2/2017,13:00,0
2/2/2017,19:00,0
2/3/2017,1:00,0
2/3/2017,7:00,0
2/3/2017,13:00,0
2/3/2017,19:00,0
2/4/2017,1:00,0
2/4/2017,7:00,0
2/4/2017,13:00,0
2/4/2017,19:00,0
2/5/2017,1:00,0
2/5/2017,7:00,0
2/5/2017,13:00,0
2/5/2017,19:00,0
2/6/2017,1:00,0
2/6/2017,7:00,0
2/6/2017,13:00,0
2/6/2017,19:00,0
2/7/2017,1:00,0
2/7/2017,7:00,0
2/7/2017,13:00,0
2/7/2017,19:00,0
2/8/2017,1:00,0
2/8/2017,7:00,0
2/8/2017,13:00,0
2/8/2017,19:00,0
2/9/2017,1:00,0.38
2/9/2017,7:00,0.26
2/9/2017,13:00,0.28
2/9/2017,19:00,0.02
2/10/2017,1:00,0
2/10/2017,7:00,0
2/10/2017,13:00,0
2/10/2017,19:00,0
2/11/2017,1:00,0
2/11/2017,7:00,0.01
2/11/2017,13:00,0
2/11/2017,19:00,0.08
2/12/2017,1:00,0
2/12/2017,7:00,0.06
2/12/2017,13:00,0.42
2/12/2017,19:00,0.01
2/13/2017,1:00,0
2/13/2017,7:00,0
2/13/2017,13:00,0
2/13/2017,19:00,0
2/14/2017,1:00,0
2/14/2017,7:00,0
2/14/2017,13:00,0
2/14/2017,19:00,0
2/15/2017,1:00,0
2/15/2017,7:00,0
2/15/2017,13:00,0
2/15/2017,19:00,0.01
2/16/2017,1:00,0
2/16/2017,7:00,0
2/16/2017,13:00,0
2/16/2017,19:00,0.01
2/17/2017,1:00,0
2/17/2017,7:00,0
2/17/2017,13:00,0
2/17/2017,19:00,0
2/18/2017,1:00,0
2/18/2017,7:00,0
2/18/2017,13:00,0
2/18/2017,19:00,0
2/19/2017,1:00,0
2/19/2017,7:00,0
2/19/2017,13:00,0
2/19/2017,19:00,0
2/20/2017,1:00,0
2/20/2017,7:00,0
2/20/2017,13:00,0
2/20/2017,19:00,0
2/21/2017,1:00,0
2/21/2017,7:00,0
2/21/2017,13:00,0
2/21/2017,19:00,0
2/22/2017,1:00,0
2/22/2017,7:00,0
2/22/2017,13:00,0.02
2/22/2017,19:00,0
2/23/2017,1:00,0
2/23/2017,7:00,0.06
2/23/2017,13:00,0
